,coordenadas,X1998,X1999,X2000,X2001,X2002,X2003,X2004,X2005,X2006,X2007,X2008,X2009,X2010,X2011,X2012,X2013,X2014,X2015,X2016,media,predictLMLOG,predictRF,predictRFlog,latitud,longitud
5557,"40,89",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,1,40,89
5558,"40,9",0,0,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,2,0,1,40,9
5559,"40,90",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,1,40,90
5560,"40,98",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,0,1,40,98
5561,"41,-0",0,1,1,0,0,0,1,3,117,130,62,179,92,134,0,0,0,0,0,38,4,44,36,41,-0
5562,"41,-1",0,0,0,1,7,3,8,2,61,82,25,64,75,84,1,1,0,0,0,22,3,23,22,41,-1
5563,"41,-100",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,1,41,-100
5564,"41,-106",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1,41,-106
5565,"41,-109",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,2,0,1,41,-109
5566,"41,-110",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,1,41,-110
5567,"41,-111",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,2,0,1,41,-111
5568,"41,-112",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,6,0,2,0,1,41,-112
5569,"41,-113",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,41,-113
5570,"41,-114",0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,2,0,1,41,-114
5571,"41,-116",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,2,0,1,41,-116
5572,"41,-117",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,2,0,1,41,-117
5573,"41,-118",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,0,1,41,-118
5574,"41,-119",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,528,538,90,61,2,52,45,41,-119
5575,"41,-120",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,2,0,1,41,-120
5576,"41,-121",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,1,41,-121
5577,"41,-122",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,7,0,2,0,1,41,-122
5578,"41,-123",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,2,0,2,0,1,41,-123
5579,"41,-124",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,4,3,7,1,2,1,2,41,-124
5580,"41,-125",0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,2,8,7,4,1,2,1,2,41,-125
5581,"41,-126",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,6,3,7,1,2,1,2,41,-126
5582,"41,-127",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,3,1,3,1,2,1,2,41,-127
5583,"41,-13",0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,1,41,-13
5584,"41,-15",0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,1,41,-15
5585,"41,-16",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,1,41,-16
5586,"41,-2",0,4,1,2,1,1,5,4,7,16,4,18,14,12,1,0,0,1,0,5,2,5,6,41,-2
5587,"41,-27",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,1,41,-27
5588,"41,-28",0,0,0,1,0,0,1,1,0,0,0,0,0,0,3,0,0,0,0,0,2,0,1,41,-28
5589,"41,-29",0,1,5,2,0,0,3,3,1,2,1,0,1,0,7,4,2,0,2,2,2,2,3,41,-29
5590,"41,-3",0,0,3,0,2,2,0,0,0,0,0,0,5,3,0,0,0,0,0,1,2,1,2,41,-3
5591,"41,-30",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,1,41,-30
5592,"41,-4",0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,2,0,1,41,-4
5593,"41,-5",0,0,0,7,1,58,9,0,6,3,0,3,13,5,0,0,0,0,0,6,3,5,5,41,-5
5594,"41,-6",0,0,0,2,1,3,2,2,0,5,8,31,78,55,3,1,1,0,0,10,2,10,11,41,-6
5595,"41,-66",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,1,41,-66
5596,"41,-7",2,1,1,5,4,1,4,4,3,17,16,52,166,218,2,0,6,2,2,27,2,27,27,41,-7
5597,"41,-70",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1,41,-70
5598,"41,-71",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,0,1,41,-71
5599,"41,-72",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1,41,-72
5600,"41,-73",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1,41,-73
5601,"41,-79",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,41,-79
5602,"41,-8",1,0,2,0,1,0,2,13,9,27,4,20,35,44,0,3,2,3,3,9,2,9,10,41,-8
5603,"41,-80",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,1,0,0,2,0,1,41,-80
5604,"41,-87",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,1,41,-87
5605,"41,-88",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,1,41,-88
5606,"41,-9",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,1,41,-9
5607,"41,-99",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,41,-99
5608,"41,0",1,0,2,7,14,6,19,20,112,141,47,154,143,144,1,0,0,0,0,43,5,47,42,41,0
5609,"41,1",5,0,2,13,15,7,14,10,379,507,205,825,715,501,0,0,0,0,0,168,27,142,146,41,1
5610,"41,10",0,0,0,1,0,0,0,0,0,2,0,1,0,0,0,1,0,0,0,0,2,0,1,41,10
5611,"41,100",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,1,41,100
5612,"41,11",0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,1,41,11
5613,"41,12",1,1,7,0,0,2,1,10,7,30,41,36,17,62,14,8,7,12,3,14,3,15,16,41,12
5614,"41,120",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,41,120
5615,"41,122",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,1,41,122
5616,"41,128",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2,0,1,41,128
5617,"41,129",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,2,0,1,41,129
5618,"41,13",3,1,11,0,2,1,12,15,11,149,165,500,234,386,17,45,17,10,2,83,3,91,85,41,13
5619,"41,131",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,2,0,1,41,131
5620,"41,133",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,41,133
5621,"41,134",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,1,41,134
5622,"41,135",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,2,0,1,41,135
5623,"41,137",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,1,41,137
5624,"41,138",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2,0,1,41,138
5625,"41,139",0,0,0,0,0,0,0,1,0,2,1,0,0,0,1,2,1,0,0,0,2,0,1,41,139
5626,"41,14",8,3,2,2,128,9,32,104,18,217,321,274,276,219,41,70,39,38,34,97,10,104,99,41,14
5627,"41,140",0,0,0,0,0,0,0,2,0,1,1,1,0,0,3,0,0,0,3,1,2,1,2,41,140
5628,"41,141",0,0,0,0,0,0,1,1,3,3,3,2,4,1,3,2,1,2,0,1,2,1,2,41,141
5629,"41,142",0,0,0,0,0,0,2,6,4,8,8,9,5,6,6,10,8,14,11,5,2,6,6,41,142
5630,"41,143",0,0,0,0,0,0,0,1,1,2,4,5,1,0,4,2,3,1,1,1,2,1,2,41,143
5631,"41,144",0,0,0,0,0,0,0,0,0,0,9,3,0,1,5,1,0,3,1,1,2,1,2,41,144
5632,"41,145",0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,1,0,2,0,1,41,145
5633,"41,15",5,3,6,5,3,2,14,26,37,257,105,71,70,81,34,27,20,25,9,42,7,40,41,41,15
5634,"41,16",0,0,1,0,0,1,2,8,2,11,16,12,6,15,9,5,7,12,4,6,2,6,7,41,16
5635,"41,17",0,0,0,0,1,0,1,2,0,3,4,2,4,3,1,0,0,0,0,1,2,1,2,41,17
5636,"41,18",0,0,0,0,0,0,0,0,0,1,0,2,2,1,2,0,0,0,0,0,2,0,1,41,18
5637,"41,19",13,10,13,3,6,6,11,13,10,25,59,190,85,57,87,42,121,42,29,43,3,42,41,41,19
5638,"41,2",6,9,15,17,34,23,42,10,71,71,87,173,101,141,3,1,0,2,4,43,4,47,47,41,2
5639,"41,20",26,18,12,15,17,19,42,23,40,109,147,393,237,133,296,188,170,207,97,115,13,114,109,41,20
5640,"41,21",2,3,1,0,0,4,5,14,18,20,17,27,20,22,8,25,9,6,14,11,3,11,12,41,21
5641,"41,22",8,10,4,5,3,3,8,36,44,119,118,642,222,138,39,40,34,30,51,82,5,91,80,41,22
5642,"41,23",11,8,12,0,6,6,19,32,38,68,130,137,146,154,15,61,23,27,37,49,4,51,53,41,23
5643,"41,24",8,6,1,0,10,4,6,5,11,23,26,41,43,52,1,11,33,30,20,17,3,19,19,41,24
5644,"41,25",2,1,1,0,2,3,4,0,30,2,10,15,6,20,3,7,9,6,3,7,3,7,8,41,25
5645,"41,26",0,0,0,0,0,1,2,1,4,3,3,4,12,23,18,7,0,7,18,5,3,5,6,41,26
5646,"41,27",3,0,1,3,1,1,4,3,1,5,14,21,20,16,6,3,0,3,3,6,2,5,7,41,27
5647,"41,28",12,6,1,2,3,1,3,9,0,5,11,14,15,14,12,8,6,5,19,8,3,8,9,41,28
5648,"41,29",6,5,1,0,1,1,0,2,0,1,4,3,4,1,5,7,1,1,1,2,2,2,3,41,29
5649,"41,3",0,0,1,1,1,1,1,1,0,3,7,14,32,30,0,0,1,0,0,5,2,6,6,41,3
5650,"41,30",0,2,0,0,1,1,0,1,2,2,1,0,3,7,5,3,1,1,2,2,2,2,3,41,30
5651,"41,31",1,6,4,2,0,1,2,2,1,0,2,3,2,11,1,2,1,1,1,2,2,2,3,41,31
5652,"41,32",1,4,9,0,1,12,12,16,10,7,6,5,12,12,1,14,4,9,2,7,2,8,8,41,32
5653,"41,33",0,4,5,2,2,4,16,25,23,26,17,18,13,9,11,5,4,9,23,11,3,11,13,41,33
5654,"41,34",1,1,2,2,2,1,7,19,22,21,28,23,62,28,13,13,3,7,4,14,3,14,14,41,34
5655,"41,35",1,0,1,2,2,6,3,9,6,6,23,42,56,83,28,13,11,7,6,16,3,17,17,41,35
5656,"41,36",0,0,1,4,1,3,2,7,4,9,28,40,28,48,23,23,2,0,2,12,3,12,13,41,36
5657,"41,37",0,0,0,0,0,1,1,0,0,0,0,3,2,1,1,1,0,2,3,1,2,1,2,41,37
5658,"41,38",0,0,0,0,0,0,1,2,1,3,5,2,8,6,8,2,3,2,1,2,2,2,3,41,38
5659,"41,39",0,0,0,0,0,0,5,5,4,8,14,16,28,18,19,6,6,6,6,7,2,7,9,41,39
5660,"41,4",0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,1,0,0,0,0,2,0,1,41,4
5661,"41,40",0,0,0,0,0,1,4,6,10,20,6,6,15,7,3,3,1,2,4,5,2,5,6,41,40
5662,"41,41",0,0,0,0,0,0,4,2,3,11,19,81,184,92,5,16,11,3,8,23,2,23,24,41,41
5663,"41,42",0,0,0,0,1,0,0,1,1,19,6,13,25,54,6,16,1,5,5,8,3,8,9,41,42
5664,"41,43",0,3,3,0,0,0,0,3,12,21,48,82,66,160,20,14,13,25,15,26,3,26,28,41,43
5665,"41,44",0,3,3,1,3,1,1,2,7,11,43,28,53,152,7,6,3,1,13,18,3,19,19,41,44
5666,"41,45",0,0,0,0,0,1,1,1,4,8,10,7,8,12,3,3,11,4,2,4,2,4,5,41,45
5667,"41,46",1,1,0,1,2,0,0,4,8,12,9,7,7,17,57,8,4,1,7,8,3,7,7,41,46
5668,"41,47",0,2,0,0,0,1,4,3,0,9,5,10,3,3,8,2,10,8,2,4,2,4,5,41,47
5669,"41,48",0,0,0,0,2,1,0,3,5,28,0,8,3,5,5,4,5,10,3,4,3,4,5,41,48
5670,"41,49",0,0,1,0,1,0,0,0,0,4,2,8,2,3,2,2,3,2,1,2,2,2,3,41,49
5671,"41,5",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,41,5
5672,"41,50",1,0,3,0,0,0,0,0,0,2,1,2,0,0,0,2,1,3,1,1,2,1,2,41,50
5673,"41,51",0,0,0,0,0,0,2,0,0,1,1,1,2,0,0,0,0,0,0,0,2,0,1,41,51
5674,"41,52",1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,0,1,41,52
5675,"41,53",0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,0,1,41,53
5676,"41,54",0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,0,1,41,54
5677,"41,55",0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,2,0,1,41,55
5678,"41,58",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,41,58
5679,"41,6",0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2,0,1,41,6
5680,"41,61",0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,2,0,1,41,61
5681,"41,63",0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,2,0,1,41,63
5682,"41,64",0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,2,0,1,41,64
5683,"41,65",0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,1,41,65
5684,"41,66",0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,2,0,1,41,66
5685,"41,67",0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,2,0,1,41,67
5686,"41,68",0,0,0,0,0,0,0,2,2,1,0,2,1,0,0,0,0,0,1,0,2,0,1,41,68
5687,"41,69",0,0,0,0,0,0,0,4,1,1,6,7,1,0,0,2,0,0,1,1,2,1,2,41,69
5688,"41,7",1,0,2,0,0,0,0,0,0,1,0,0,0,3,0,0,1,0,0,0,2,0,1,41,7
5689,"41,70",0,0,0,0,0,0,0,0,0,1,2,6,0,1,0,0,0,0,2,1,2,1,2,41,70
5690,"41,71",0,0,0,0,0,0,0,4,1,12,2,6,2,3,2,3,3,3,4,2,2,2,3,41,71
5691,"41,72",0,0,0,0,0,0,0,9,8,11,6,10,2,2,1,2,1,3,9,3,2,4,4,41,72
5692,"41,73",0,0,0,0,0,0,1,8,3,13,3,9,7,6,4,4,2,4,5,4,2,4,5,41,73
5693,"41,74",0,0,0,0,0,0,0,1,1,1,1,4,0,2,2,0,2,6,6,1,2,1,2,41,74
5694,"41,75",0,0,0,0,0,0,0,3,4,1,1,5,8,1,0,2,1,2,1,2,2,2,3,41,75
5695,"41,76",0,0,0,0,0,0,0,0,1,1,1,1,0,3,2,2,0,1,4,1,2,1,2,41,76
5696,"41,77",0,0,0,0,0,0,1,2,2,1,1,0,3,2,2,3,1,2,0,1,2,1,2,41,77
5697,"41,78",0,0,0,0,0,0,0,1,2,1,1,1,1,1,1,4,1,1,5,1,2,1,2,41,78
5698,"41,79",0,0,0,0,0,0,1,6,2,0,1,2,5,4,4,6,1,7,3,2,2,2,3,41,79
5699,"41,8",0,0,0,0,0,0,0,1,0,0,0,1,0,2,0,0,0,0,0,0,2,0,1,41,8
5700,"41,80",0,0,0,0,0,0,0,0,1,3,0,0,0,0,3,0,1,3,0,1,2,1,2,41,80
5701,"41,81",0,0,0,0,0,0,1,4,3,3,5,2,1,2,3,0,0,2,0,1,2,1,2,41,81
5702,"41,82",0,0,0,0,0,0,0,3,3,2,2,2,1,2,1,1,1,0,0,1,2,1,2,41,82
5703,"41,83",0,0,0,0,0,0,0,2,2,0,2,3,0,4,1,0,0,0,1,1,2,1,2,41,83
5704,"41,84",0,0,0,0,0,0,0,2,0,0,4,0,0,1,0,0,1,1,0,0,2,0,1,41,84
5705,"41,85",0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,0,1,41,85
5706,"41,86",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,1,41,86
5707,"41,87",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,1,41,87
5708,"41,88",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,2,0,1,41,88
5709,"41,89",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,41,89
5710,"41,9",0,0,1,1,0,3,0,0,0,0,5,1,0,2,1,0,0,1,1,1,2,1,2,41,9
5711,"41,91",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,1,41,91
5712,"41,94",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,1,41,94
5713,"41,96",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,1,41,96
5714,"42,-0",27,35,25,53,17,31,68,45,47,66,48,63,93,95,3,4,6,6,1,39,5,43,45,42,-0
5715,"42,-1",7,9,9,14,31,16,307,111,412,1653,1036,1268,1344,1148,1,25,2,1,1,389,909,372,304,42,-1
5716,"42,-10",0,0,0,0,0,0,1,2,1,0,3,5,2,3,0,1,1,0,0,1,2,1,2,42,-10
5717,"42,-100",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,1,42,-100
5718,"42,-101",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,0,1,42,-101
5719,"42,-105",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,1,42,-105
5720,"42,-108",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2,0,1,42,-108
5721,"42,-11",0,0,0,0,1,0,0,1,1,0,0,1,2,1,4,2,0,0,1,1,2,1,2,42,-11
5722,"42,-110",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,42,-110
5723,"42,-111",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,7,4,1,2,1,2,42,-111
5724,"42,-112",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2,0,1,42,-112
5725,"42,-114",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,1,42,-114
5726,"42,-119",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,2,0,1,42,-119
5727,"42,-12",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,1,42,-12
5728,"42,-120",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,1,42,-120
5729,"42,-121",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,0,2,0,1,42,-121
5730,"42,-122",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,1,42,-122
5731,"42,-123",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1,42,-123
5732,"42,-124",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,3,3,1,2,1,2,42,-124
5733,"42,-126",0,0,0,0,0,0,0,2,1,0,1,0,3,1,1,1,0,0,0,1,2,1,2,42,-126
5734,"42,-127",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,2,0,1,42,-127
5735,"42,-13",0,0,0,0,0,0,0,2,1,1,2,5,0,0,0,0,1,0,0,1,2,1,2,42,-13
5736,"42,-14",0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,2,0,1,42,-14
5737,"42,-2",3,4,3,2,3,3,5,16,101,133,63,79,98,84,0,0,0,0,0,31,5,32,31,42,-2
5738,"42,-21",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,42,-21
5739,"42,-25",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2,0,1,42,-25
5740,"42,-27",0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2,0,1,42,-27
5741,"42,-28",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,1,42,-28
5742,"42,-29",1,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,2,0,0,0,2,0,1,42,-29
5743,"42,-3",1,1,0,0,1,1,1,1,45,74,27,88,113,61,1,0,1,0,0,22,3,22,23,42,-3
5744,"42,-30",0,0,0,0,0,0,0,0,0,0,3,2,1,0,0,0,0,0,0,0,2,0,1,42,-30
5745,"42,-31",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,1,42,-31
5746,"42,-4",0,1,0,0,2,0,2,0,8,10,4,9,6,4,1,0,0,1,0,3,2,3,4,42,-4
5747,"42,-5",0,0,0,0,2,0,1,2,158,162,65,138,250,191,0,1,0,0,0,51,6,52,50,42,-5
5748,"42,-6",0,1,0,2,1,1,1,0,51,1513,704,1393,800,903,9,6,9,3,5,284,225,281,205,42,-6
5749,"42,-7",9,7,9,13,6,8,29,18,16,250,138,138,258,263,4,7,5,9,6,63,6,65,68,42,-7
5750,"42,-70",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,42,-70
5751,"42,-74",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,1,42,-74
5752,"42,-78",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,42,-78
5753,"42,-8",27,9,0,3,1,5,13,11,11,326,127,176,263,243,5,4,5,5,6,65,7,66,67,42,-8
5754,"42,-85",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,1,42,-85
5755,"42,-88",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,1,42,-88
5756,"42,-9",1,0,0,1,0,3,1,2,1,9,53,22,54,61,1,4,2,0,3,11,2,13,13,42,-9
5757,"42,0",65,57,54,45,33,48,74,141,102,129,113,131,88,163,8,8,6,6,4,67,7,71,71,42,0
5758,"42,1",61,80,48,55,32,48,48,68,96,275,74,189,140,138,8,8,4,7,6,73,14,74,71,42,1
5759,"42,10",0,0,0,0,0,0,0,3,0,1,1,0,0,0,2,0,0,1,0,0,2,0,1,42,10
5760,"42,104",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,42,104
5761,"42,105",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,0,0,0,2,0,1,42,105
5762,"42,11",2,0,3,0,0,0,1,5,0,13,26,12,56,48,3,3,6,2,9,10,2,10,12,42,11
5763,"42,110",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1,42,110
5764,"42,12",47,8,8,2,5,0,4,44,77,370,385,575,725,574,35,62,45,34,25,159,12,185,149,42,12
5765,"42,122",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,1,42,122
5766,"42,13",22,3,2,2,3,7,15,37,52,690,588,14265,3405,2467,117,162,79,75,2118,1269,1298,781,572,42,13
5767,"42,130",0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0,0,2,0,1,42,130
5768,"42,131",0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,0,2,0,1,42,131
5769,"42,132",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1,42,132
5770,"42,133",0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,2,0,0,0,0,2,0,1,42,133
5771,"42,134",0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,0,1,42,134
5772,"42,135",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,1,42,135
5773,"42,136",0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,42,136
5774,"42,137",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2,0,1,42,137
5775,"42,138",0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,1,0,2,0,1,42,138
5776,"42,139",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,2,0,2,0,1,42,139
5777,"42,14",0,0,1,0,0,0,0,1,1,12,12,5,4,6,1,3,5,7,0,3,2,3,4,42,14
5778,"42,140",0,0,0,0,0,0,1,1,1,0,1,0,2,1,0,0,0,0,3,1,2,1,2,42,140
5779,"42,141",0,0,0,0,0,0,0,1,0,3,1,3,3,2,1,1,2,3,4,1,2,1,2,42,141
5780,"42,142",0,0,0,0,0,0,1,3,2,6,6,9,6,16,13,8,9,9,12,5,2,5,6,42,142
5781,"42,143",0,0,0,0,0,0,3,2,6,5,5,5,3,2,2,6,4,7,5,3,2,3,4,42,143
5782,"42,144",0,0,0,0,0,0,3,2,3,3,5,3,4,1,4,4,7,3,2,2,2,2,3,42,144
5783,"42,145",0,0,0,0,0,0,5,0,0,0,2,1,2,2,2,0,3,4,2,1,2,1,2,42,145
5784,"42,146",0,0,0,0,0,0,0,1,1,0,0,2,0,1,0,0,1,4,0,1,2,1,2,42,146
5785,"42,147",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,42,147
5786,"42,148",0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,2,0,1,42,148
5787,"42,149",0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,1,42,149
5788,"42,15",0,1,2,0,4,4,7,4,21,23,18,15,7,39,6,12,3,32,5,11,3,12,10,42,15
5789,"42,152",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,42,152
5790,"42,16",0,2,2,0,1,0,0,2,11,6,10,9,14,1,0,0,3,2,0,3,2,3,4,42,16
5791,"42,17",1,5,0,0,1,1,2,7,4,3,17,13,10,21,3,5,4,4,3,5,2,5,6,42,17
5792,"42,18",1,1,0,2,1,0,2,6,10,26,63,59,155,74,19,58,12,25,16,28,3,28,28,42,18
