"","coordenadas","X1998","X1999","X2000","X2001","X2002","X2003","X2004","X2005","X2006","X2007","X2008","X2009","X2010","X2011","X2012","X2013","X2014","X2015","X2016","media","predictLMLOG","predictRF","predictRFlog"
"244","-12,-75",0,0,0,0,0,0,0,0,1,2,0,1,0,0,1,0,1,0,3,0,2,0,1
"245","-12,-76",0,0,0,0,0,0,0,2,0,0,1,0,1,2,5,2,2,3,2,1,2,1,2
"246","-12,-77",0,0,0,0,0,0,0,0,0,0,2,0,0,2,1,4,0,1,7,1,2,1,2
"247","-12,-78",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1
"248","-12,101",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1
"249","-12,104",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,1
"250","-12,109",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,1
"251","-12,112",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1
"252","-12,113",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,0,1
"253","-12,114",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,1
"254","-12,117",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,1
"255","-12,119",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,1
"256","-12,121",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,1
"257","-12,129",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1
"258","-12,130",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,1
"259","-12,165",0,0,0,0,0,0,0,0,0,2,0,10,2,2,1,6,0,1,0,1,2,1,2
"260","-12,166",0,0,0,0,0,0,0,1,6,1,7,39,10,9,5,4,3,9,10,5,2,6,6
"261","-12,167",0,0,0,0,0,0,0,1,0,2,2,1,1,2,1,3,6,2,5,1,2,1,2
"262","-12,168",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2,0,1
"263","-12,169",0,0,0,0,0,0,0,0,0,1,0,0,2,0,1,5,1,2,2,1,2,1,2
"264","-12,41",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,1
"265","-12,43",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1
"266","-12,44",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,2,0,1
"267","-12,46",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,1
"268","-12,63",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,1
"269","-12,65",0,0,0,0,0,0,0,0,0,0,2,4,1,0,1,0,1,0,1,1,2,1,2
"270","-12,66",0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,2,0,1
"271","-13,-111",0,0,0,0,0,0,0,2,0,1,1,0,4,1,0,1,0,4,0,1,2,1,2
"272","-13,-112",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,1
"273","-13,-14",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,2,0,1
"274","-13,-142",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1
"275","-13,-172",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,1
"276","-13,-173",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,0,1
"277","-13,-174",0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,0,1
"278","-13,-177",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1
"279","-13,-21",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1
"280","-13,-49",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,1
"281","-13,-69",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,2,0,1
"282","-13,-70",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,0,1
"283","-13,-71",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,2,0,1
"284","-13,-72",0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,0,0,0,0,2,0,1
"285","-13,-73",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,0,1
"286","-13,-74",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,2,0,1
"287","-13,-75",0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,2,0,4,1,2,1,2
"288","-13,-76",0,0,0,0,0,0,0,1,3,29,5,3,2,4,5,0,2,3,4,3,3,3,4
"289","-13,-77",0,0,0,0,0,0,0,0,1,5,1,0,0,0,0,0,0,0,0,0,2,0,1
"290","-13,129",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1
"291","-13,131",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,1
"292","-13,165",0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,2,0,1
"293","-13,166",0,0,0,0,0,0,2,1,2,5,5,21,24,4,4,1,3,4,7,4,2,4,5
"294","-13,167",0,0,0,0,0,0,0,4,1,4,3,8,8,4,2,4,5,8,4,3,2,3,4
"295","-13,168",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,1
"296","-13,169",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,0,1
"297","-13,170",0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0,1
"298","-13,171",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1
"299","-13,172",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,2,0,1
"300","-13,176",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,1
"301","-13,25",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1
"302","-13,31",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,1
"303","-13,32",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,1
"304","-13,34",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,1
"305","-13,40",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,1
"306","-13,65",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,1
"307","-13,66",0,0,0,0,0,0,0,3,0,1,0,2,0,0,1,1,2,0,2,1,2,1,2
"308","-14,-13",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,1
"309","-14,-14",0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,2,0,1
"310","-14,-15",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1
"311","-14,-16",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1
"312","-14,-172",0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,1,1,0,0,2,0,1
"313","-14,-173",0,0,0,0,0,0,1,4,0,0,2,13,2,0,1,0,3,0,2,1,2,1,2
"314","-14,-174",0,0,0,0,0,0,0,0,1,2,1,4,1,0,1,0,0,0,1,1,2,1,2
"315","-14,-175",0,0,0,0,0,0,2,2,1,1,1,0,0,0,1,0,4,0,1,1,2,1,2
"316","-14,-176",0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,3,1,0,0,2,0,1
"317","-14,-177",0,0,0,0,0,0,0,2,1,0,1,1,1,2,2,0,0,0,0,1,2,1,2
"318","-14,-178",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,0,1
"319","-14,-44",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,1
"320","-14,-70",0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,2,0,0,2,0,2,0,1
"321","-14,-71",0,0,0,0,0,0,0,0,1,0,1,0,2,0,2,2,2,1,0,1,2,1,2
"322","-14,-72",0,0,0,0,0,0,0,1,0,1,3,1,0,1,1,1,0,0,3,1,2,1,2
"323","-14,-73",0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,1,3,3,4,1,2,1,2
"324","-14,-74",0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,1,6,1,2,1,2
"325","-14,-75",0,0,0,0,0,0,0,2,0,3,2,3,3,8,4,8,2,1,6,2,2,2,3
"326","-14,-76",0,0,0,0,0,0,0,1,1,13,1,2,3,8,2,0,4,4,10,3,2,3,4
"327","-14,-77",0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,2,0,1
"328","-14,165",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1
"329","-14,166",0,0,0,0,0,0,3,1,1,6,4,8,1,15,2,4,3,3,58,6,3,5,5
"330","-14,167",0,0,0,0,0,0,0,5,7,8,14,11,13,15,17,8,8,26,26,8,3,8,9
"331","-14,168",0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,1,0,0,1,0,2,0,1
"332","-14,169",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,1
"333","-14,170",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1
"334","-14,171",0,0,0,0,0,0,0,1,0,0,0,1,0,2,0,0,0,0,2,0,2,0,1
"335","-14,172",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,2,0,2,0,1
"336","-14,173",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,1
"337","-14,177",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,1
"338","-14,23",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,1
"339","-14,25",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1
"340","-14,50",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,1
"341","-14,65",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,1
"342","-14,66",0,0,0,0,0,0,0,1,3,0,0,2,1,0,0,0,4,1,2,1,2,1,2
"343","-14,67",0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0,1
"344","-14,88",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,1
"345","-14,98",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,1
"346","-15,-12",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1
"347","-15,-13",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,2,0,1
"348","-15,-169",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1
"349","-15,-171",0,0,0,0,0,0,0,2,0,0,0,4,0,0,1,1,0,0,1,0,2,0,1
"350","-15,-172",0,0,0,0,0,0,0,4,3,2,4,28,7,1,5,3,2,6,4,4,2,4,4
"351","-15,-173",0,0,0,0,0,0,0,14,9,13,15,60,15,17,16,16,21,26,15,12,3,14,13
"352","-15,-174",0,0,0,0,0,0,1,3,6,2,7,3,8,6,1,2,6,6,7,3,2,3,4
"353","-15,-175",0,0,0,0,0,0,0,0,2,2,5,2,3,7,3,0,3,3,3,2,2,2,3
"354","-15,-176",0,0,0,0,0,0,0,2,2,1,3,0,0,0,0,1,2,0,3,1,2,1,2
"355","-15,-177",0,0,0,0,0,0,0,0,1,3,3,4,1,2,5,3,5,9,3,2,2,2,3
"356","-15,-178",0,0,0,0,0,0,0,2,0,0,0,1,1,1,1,0,1,3,0,1,2,1,2
"357","-15,-179",0,0,0,0,0,0,0,0,0,2,0,0,1,2,1,0,3,1,1,1,2,1,2
"358","-15,-65",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,1
"359","-15,-68",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1
"360","-15,-69",0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,2,0,2,1,0,2,0,1
"361","-15,-70",0,0,0,0,0,0,0,1,3,2,2,5,2,2,5,8,4,4,20,3,3,3,4
"362","-15,-71",0,0,0,0,0,0,0,0,0,2,1,0,1,2,2,15,7,4,15,3,2,3,4
"363","-15,-72",0,0,0,0,0,0,0,1,0,0,1,0,0,1,4,18,8,8,6,2,2,3,3
"364","-15,-73",0,0,0,0,0,0,1,1,2,1,1,1,2,0,2,3,7,3,4,1,2,1,2
"365","-15,-74",0,0,0,0,0,0,1,1,2,4,2,4,3,2,3,3,4,2,12,2,2,2,3
"366","-15,-75",0,0,0,0,0,0,1,0,0,4,0,3,0,1,4,6,6,3,8,2,2,2,3
"367","-15,-76",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,2,0,1
"368","-15,164",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1
"369","-15,165",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1
"370","-15,166",0,0,0,0,0,0,0,1,1,1,0,0,0,2,0,0,0,2,4,1,2,1,2
"371","-15,167",0,0,0,0,0,0,2,5,11,15,3,5,5,7,7,7,17,4,16,5,3,5,6
"372","-15,168",0,0,0,0,0,0,0,0,0,2,2,1,2,2,1,2,2,2,3,1,2,1,2
"373","-15,170",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2,0,1
"374","-15,173",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,2,0,1
"375","-15,176",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1
"376","-15,177",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2,0,1
"377","-15,178",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,1
"378","-15,179",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,0,1
"379","-15,25",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,0,1
"380","-15,27",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,1
"381","-15,31",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2,0,1
"382","-15,41",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,1
"383","-15,66",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2,0,1
"384","-15,67",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,1
"385","-15,68",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,1
"386","-16,-11",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,1
"387","-16,-115",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,1
"388","-16,-14",0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,1,0,13,0,1,2,1,2
"389","-16,-15",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1
"390","-16,-171",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,2,0,1
"391","-16,-172",0,0,0,0,0,0,0,5,4,8,3,26,6,1,0,2,7,1,6,4,2,4,4
"392","-16,-173",0,0,0,0,0,0,0,4,7,4,4,34,5,6,8,11,7,10,10,6,2,6,7
"393","-16,-174",0,0,0,0,0,0,1,1,1,7,2,3,5,2,9,1,2,3,8,2,2,2,3
"394","-16,-175",0,0,0,0,0,0,0,1,1,0,0,0,0,3,3,2,2,0,2,1,2,1,2
"395","-16,-176",0,0,0,0,0,0,0,0,1,1,1,0,3,2,1,0,1,3,1,1,2,1,2
"396","-16,-177",0,0,0,0,0,0,0,2,2,8,2,3,0,9,3,3,3,2,2,2,2,2,3
"397","-16,-178",0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,1,1,2,0,2,0,1
"398","-16,-179",0,0,0,0,0,0,0,0,0,1,1,2,0,5,0,1,1,1,1,1,2,1,2
"399","-16,-23",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,1
"400","-16,-67",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1
"401","-16,-68",0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,1
"402","-16,-69",0,0,0,0,0,0,1,2,0,1,0,2,1,1,3,9,4,5,5,2,2,2,3
"403","-16,-70",0,0,0,0,0,0,0,6,2,1,0,0,1,0,3,5,4,3,3,1,2,1,2
"404","-16,-71",0,0,0,0,0,0,0,2,1,2,0,1,0,2,3,6,7,1,5,2,2,2,3
"405","-16,-72",0,0,0,0,0,0,0,0,0,1,0,2,0,1,2,7,3,5,14,2,2,2,3
"406","-16,-73",0,0,0,0,0,0,0,0,0,3,2,1,2,1,3,2,6,4,6,2,2,2,3
"407","-16,-74",0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,1,3,2,3,1,2,1,2
"408","-16,-75",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,2,0,1
"409","-16,-76",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,1
"410","-16,118",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1
"411","-16,121",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,1
"412","-16,123",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1
"413","-16,125",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1
"414","-16,128",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,1
"415","-16,132",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,1
"416","-16,166",0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,2,0,2,0,1
"417","-16,167",0,0,0,0,0,0,0,0,2,4,6,1,2,3,3,6,3,3,17,3,2,3,4
"418","-16,168",0,0,0,0,0,0,0,0,2,1,0,2,1,0,2,2,4,4,3,1,2,1,2
"419","-16,171",0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,2,0,1
"420","-16,172",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,1
"421","-16,173",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1
"422","-16,174",0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,0,1
"423","-16,175",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,5,0,0,2,0,1
"424","-16,176",0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,2,0,2,0,1
"425","-16,177",0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,1,1,2,0,0,2,0,1
"426","-16,178",0,0,0,0,0,0,0,0,1,1,2,3,0,0,1,0,1,0,2,1,2,1,2
"427","-16,179",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2,0,1
"428","-16,28",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1
"429","-16,35",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2,0,1
"430","-16,36",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,1
"431","-16,41",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,0,1
"432","-16,43",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1
"433","-16,66",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,2,0,1
"434","-16,67",0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,2,0,0,2,0,1
"435","-17,-12",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,1
"436","-17,-13",0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,2,0,1
"437","-17,-14",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,2,0,1
"438","-17,-149",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,1
"439","-17,-171",0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,2,0,1
"440","-17,-172",0,0,0,0,0,0,0,1,0,4,2,5,2,9,9,1,10,4,9,3,2,3,4
"441","-17,-173",0,0,0,0,0,0,0,1,2,2,1,5,4,5,1,6,7,1,6,2,2,2,3
"442","-17,-174",0,0,0,0,0,0,0,3,3,7,5,9,2,7,0,5,4,6,12,3,2,3,4
"443","-17,-175",0,0,0,0,0,0,0,0,3,3,1,0,1,2,2,1,1,0,2,1,2,1,2
"444","-17,-176",0,0,0,0,0,0,0,2,1,2,0,2,1,0,2,3,2,1,5,1,2,1,2
"445","-17,-177",0,0,0,0,0,0,0,5,2,1,5,1,3,2,6,4,2,1,6,2,2,2,3
"446","-17,-178",0,0,0,0,0,0,2,4,28,24,17,21,28,21,33,37,42,38,60,19,4,19,19
"447","-17,-179",0,0,0,0,0,0,0,1,3,0,2,2,2,3,4,3,3,5,5,2,2,2,3
"448","-17,-63",0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,1,0,0,0,2,0,1
"449","-17,-64",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,1
"450","-17,-65",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,1
"451","-17,-66",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,2,0,1
"452","-17,-68",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,1
"453","-17,-69",0,0,0,0,0,0,0,2,1,3,2,3,3,4,20,35,25,15,22,7,3,7,8
"454","-17,-70",0,0,0,0,0,0,0,2,2,2,2,2,1,0,7,16,9,7,9,3,2,3,4
"455","-17,-71",0,0,0,0,0,0,0,0,2,1,0,0,0,0,3,5,2,3,8,1,2,1,2
"456","-17,-72",0,0,0,0,0,0,0,1,0,5,0,0,1,0,1,5,2,2,2,1,2,1,2
"457","-17,-73",0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,1,0,0,0,2,0,1
"458","-17,-74",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1
"459","-17,-79",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,1
"460","-17,121",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,1
"461","-17,122",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,1
"462","-17,123",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1
"463","-17,166",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,1
"464","-17,167",0,0,0,0,0,0,1,6,3,2,6,22,22,7,33,7,0,6,10,7,3,7,8
"465","-17,168",0,0,0,0,0,0,0,0,1,0,5,4,8,4,9,9,3,5,4,3,2,3,4
"466","-17,169",0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,1
"467","-17,171",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,1
"468","-17,172",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,0,1
"469","-17,174",0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,0,2,0,1
"470","-17,175",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,2,0,1
"471","-17,176",0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,2,0,1
"472","-17,178",0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,2,0,1
"473","-17,179",0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,1,3,0,2,0,1
"474","-17,27",0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,1,0,0,2,0,1
"475","-17,34",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,1
"476","-17,35",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2,0,1
"477","-17,41",0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,2,0,1
"478","-17,42",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2,0,1
"479","-17,65",0,0,0,0,0,0,0,0,2,0,1,1,1,0,1,0,0,1,0,0,2,0,1
"480","-17,66",0,0,0,0,0,0,0,0,0,1,0,3,0,0,2,0,1,1,0,0,2,0,1
"481","-17,67",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,1
"482","-18,-116",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,1
"483","-18,-17",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,1
"484","-18,-171",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,1
"485","-18,-172",0,0,0,0,0,0,0,1,1,1,2,0,0,0,3,0,1,3,1,1,2,1,2
"486","-18,-173",0,0,0,0,0,0,0,3,3,2,3,3,6,2,2,2,3,0,5,2,2,2,3
"487","-18,-174",0,0,0,0,0,0,0,3,2,2,4,3,4,5,8,3,0,10,4,3,2,3,4
"488","-18,-175",0,0,0,0,0,0,0,0,1,2,3,5,3,2,7,3,6,4,7,2,2,2,3
"489","-18,-176",0,0,0,0,0,0,0,1,0,2,2,0,2,3,1,4,1,2,4,1,2,1,2
"490","-18,-177",0,0,0,0,0,0,0,5,4,4,5,6,7,9,5,14,11,13,13,5,3,5,7
"491","-18,-178",0,0,0,0,0,0,0,1,11,4,3,5,1,5,7,6,14,13,14,4,3,4,5
"492","-18,-179",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,3,0,2,0,1
"493","-18,-55",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,1
"494","-18,-62",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,1
"495","-18,-63",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,3,1,0,0,2,0,1
"496","-18,-65",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,1
"497","-18,-66",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,0,0,2,0,1
