;Coordenadas;RECENCIA;FRECUENCIA;MAGNITUD
25753;-18,13;0;0;0
25754;-18,14;0;0;0
25755;-18,15;0;0;0
25756;-18,16;0;0;0
25757;-18,17;0;0;0
25758;-18,18;0;0;0
25759;-18,19;0;0;0
25760;-18,20;0;0;0
25761;-18,21;0;0;0
25762;-18,22;0;0;0
25763;-18,23;0;0;0
25764;-18,24;0;0;0
25765;-18,25;0;0;0
25766;-18,26;0;0;0
25767;-18,27;0;0;0
25768;-18,28;0;0;0
25769;-18,29;0;0;0
25770;-18,30;0;0;0
25771;-18,31;0;0;0
25772;-18,32;0;0;0
25773;-18,33;0;0;0
25774;-18,34;0;0;0
25775;-18,35;0;0;0
25776;-18,36;0;0;0
25777;-18,37;0;0;0
25778;-18,38;0;0;0
25779;-18,39;0;0;0
25780;-18,40;0;0;0
25781;-18,41;0;0;0
25782;-18,42;0;0;0
25783;-18,43;0;0;0
25784;-18,44;0;0;0
25785;-18,45;0;0;0
25786;-18,46;0;0;0
25787;-18,47;0;0;0
25788;-18,48;0;0;0
25789;-18,49;0;0;0
25790;-18,50;0;0;0
25791;-18,51;0;0;0
25792;-18,52;0;0;0
25793;-18,53;0;0;0
25794;-18,54;0;0;0
25795;-18,55;0;0;0
25796;-18,56;0;0;0
25797;-18,57;0;0;0
25798;-18,58;0;0;0
25799;-18,59;0;0;0
25800;-18,60;0;0;0
25801;-18,61;0;0;0
25802;-18,62;0;0;0
25803;-18,63;0;0;0
25804;-18,64;0;0;0
25805;-18,65;0;0;0
25806;-18,66;0;0;0
25807;-18,67;0;0;0
25808;-18,68;0;0;0
25809;-18,69;0;0;0
25810;-18,70;0;0;0
25811;-18,71;0;0;0
25812;-18,72;0;0;0
25813;-18,73;0;0;0
25814;-18,74;0;0;0
25815;-18,75;0;0;0
25816;-18,76;0;0;0
25817;-18,77;0;0;0
25818;-18,78;0;0;0
25819;-18,79;0;0;0
25820;-18,80;0;0;0
25821;-18,81;0;0;0
25822;-18,82;0;0;0
25823;-18,83;0;0;0
25824;-18,84;0;0;0
25825;-18,85;0;0;0
25826;-18,86;0;0;0
25827;-18,87;0;0;0
25828;-18,88;0;0;0
25829;-18,89;0;0;0
25830;-18,90;0;0;0
25831;-18,91;0;0;0
25832;-18,92;0;0;0
25833;-18,93;0;0;0
25834;-18,94;0;0;0
25835;-18,95;0;0;0
25836;-18,96;0;0;0
25837;-18,97;0;0;0
25838;-18,98;0;0;0
25839;-18,99;0;0;0
25840;-18,100;0;0;0
25841;-18,101;0;0;0
25842;-18,102;0;0;0
25843;-18,103;0;0;0
25844;-18,104;0;0;0
25845;-18,105;0;0;0
25846;-18,106;0;0;0
25847;-18,107;0;0;0
25848;-18,108;0;0;0
25849;-18,109;0;0;0
25850;-18,110;0;0;0
25851;-18,111;0;0;0
25852;-18,112;0;0;0
25853;-18,113;0;0;0
25854;-18,114;0;0;0
25855;-18,115;0;0;0
25856;-18,116;0;0;0
25857;-18,117;0;0;0
25858;-18,118;0;0;0
25859;-18,119;0;0;0
25860;-18,120;0;0;0
25861;-18,121;0;0;0
25862;-18,122;0;0;0
25863;-18,123;0;0;0
25864;-18,124;0;0;0
25865;-18,125;0;0;0
25866;-18,126;0;0;0
25867;-18,127;0;0;0
25868;-18,128;0;0;0
25869;-18,129;0;0;0
25870;-18,130;0;0;0
25871;-18,131;0;0;0
25872;-18,132;0;0;0
25873;-18,133;0;0;0
25874;-18,134;0;0;0
25875;-18,135;0;0;0
25876;-18,136;0;0;0
25877;-18,137;0;0;0
25878;-18,138;0;0;0
25879;-18,139;0;0;0
25880;-18,140;0;0;0
25881;-18,141;0;0;0
25882;-18,142;0;0;0
25883;-18,143;0;0;0
25884;-18,144;0;0;0
25885;-18,145;0;0;0
25886;-18,146;0;0;0
25887;-18,147;0;0;0
25888;-18,148;0;0;0
25889;-18,149;0;0;0
25890;-18,150;0;0;0
25891;-18,151;0;0;0
25892;-18,152;0;0;0
25893;-18,153;0;0;0
25894;-18,154;0;0;0
25895;-18,155;0;0;0
25896;-18,156;0;0;0
25897;-18,157;0;0;0
25898;-18,158;0;0;0
25899;-18,159;0;0;0
25900;-18,160;0;0;0
25901;-18,161;0;0;0
25902;-18,162;0;0;0
25903;-18,163;0;0;0
25904;-18,164;0;0;0
25905;-18,165;0;0;0
25906;-18,166;0;0;0
25907;-18,167;0;0;0
25908;-18,168;0;0;0
25909;-18,169;0;0;0
25910;-18,170;0;0;0
25911;-18,171;0;0;0
25912;-18,172;0;0;0
25913;-18,173;0;0;0
25914;-18,174;0;0;0
25915;-18,175;0;0;0
25916;-18,176;0;0;0
25917;-18,177;0;0;0
25918;-18,178;0;0;0
25919;-18,179;0;0;0
25920;-17,-179;0;0;0
25921;-17,-178;0;0;0
25922;-17,-177;0;0;0
25923;-17,-176;0;0;0
25924;-17,-175;0;0;0
25925;-17,-174;0;0;0
25926;-17,-173;0;0;0
25927;-17,-172;0;0;0
25928;-17,-171;0;0;0
25929;-17,-170;0;0;0
25930;-17,-169;0;0;0
25931;-17,-168;0;0;0
25932;-17,-167;0;0;0
25933;-17,-166;0;0;0
25934;-17,-165;0;0;0
25935;-17,-164;0;0;0
25936;-17,-163;0;0;0
25937;-17,-162;0;0;0
25938;-17,-161;0;0;0
25939;-17,-160;0;0;0
25940;-17,-159;0;0;0
25941;-17,-158;0;0;0
25942;-17,-157;0;0;0
25943;-17,-156;0;0;0
25944;-17,-155;0;0;0
25945;-17,-154;0;0;0
25946;-17,-153;0;0;0
25947;-17,-152;0;0;0
25948;-17,-151;0;0;0
25949;-17,-150;0;0;0
25950;-17,-149;0;0;0
25951;-17,-148;0;0;0
25952;-17,-147;0;0;0
25953;-17,-146;0;0;0
25954;-17,-145;0;0;0
25955;-17,-144;0;0;0
25956;-17,-143;0;0;0
25957;-17,-142;0;0;0
25958;-17,-141;0;0;0
25959;-17,-140;0;0;0
25960;-17,-139;0;0;0
25961;-17,-138;0;0;0
25962;-17,-137;0;0;0
25963;-17,-136;0;0;0
25964;-17,-135;0;0;0
25965;-17,-134;0;0;0
25966;-17,-133;0;0;0
25967;-17,-132;0;0;0
25968;-17,-131;0;0;0
25969;-17,-130;0;0;0
25970;-17,-129;0;0;0
25971;-17,-128;0;0;0
25972;-17,-127;0;0;0
25973;-17,-126;0;0;0
25974;-17,-125;0;0;0
25975;-17,-124;0;0;0
25976;-17,-123;0;0;0
25977;-17,-122;0;0;0
25978;-17,-121;0;0;0
25979;-17,-120;0;0;0
25980;-17,-119;0;0;0
25981;-17,-118;0;0;0
25982;-17,-117;0;0;0
25983;-17,-116;0;0;0
25984;-17,-115;0;0;0
25985;-17,-114;0;0;0
25986;-17,-113;0;0;0
25987;-17,-112;0;0;0
25988;-17,-111;0;0;0
25989;-17,-110;0;0;0
25990;-17,-109;0;0;0
25991;-17,-108;0;0;0
25992;-17,-107;0;0;0
25993;-17,-106;0;0;0
25994;-17,-105;0;0;0
25995;-17,-104;0;0;0
25996;-17,-103;0;0;0
25997;-17,-102;0;0;0
25998;-17,-101;0;0;0
25999;-17,-100;0;0;0
26000;-17,-99;0;0;0
26001;-17,-98;0;0;0
26002;-17,-97;0;0;0
26003;-17,-96;0;0;0
26004;-17,-95;0;0;0
26005;-17,-94;0;0;0
26006;-17,-93;0;0;0
26007;-17,-92;0;0;0
26008;-17,-91;0;0;0
26009;-17,-90;0;0;0
26010;-17,-89;0;0;0
26011;-17,-88;0;0;0
26012;-17,-87;0;0;0
26013;-17,-86;0;0;0
26014;-17,-85;0;0;0
26015;-17,-84;0;0;0
26016;-17,-83;0;0;0
26017;-17,-82;0;0;0
26018;-17,-81;0;0;0
26019;-17,-80;0;0;0
26020;-17,-79;0;0;0
26021;-17,-78;0;0;0
26022;-17,-77;0;0;0
26023;-17,-76;0;0;0
26024;-17,-75;0;0;0
26025;-17,-74;0;0;0
26026;-17,-73;0;0;0
26027;-17,-72;0;0;0
26028;-17,-71;0;0;0
26029;-17,-70;0;0;0
26030;-17,-69;0;0;0
26031;-17,-68;0;0;0
26032;-17,-67;0;0;0
26033;-17,-66;0;0;0
26034;-17,-65;0;0;0
26035;-17,-64;0;0;0
26036;-17,-63;0;0;0
26037;-17,-62;0;0;0
26038;-17,-61;0;0;0
26039;-17,-60;0;0;0
26040;-17,-59;0;0;0
26041;-17,-58;0;0;0
26042;-17,-57;0;0;0
26043;-17,-56;0;0;0
26044;-17,-55;0;0;0
26045;-17,-54;0;0;0
26046;-17,-53;0;0;0
26047;-17,-52;0;0;0
26048;-17,-51;0;0;0
26049;-17,-50;0;0;0
26050;-17,-49;0;0;0
26051;-17,-48;0;0;0
26052;-17,-47;0;0;0
26053;-17,-46;0;0;0
26054;-17,-45;0;0;0
26055;-17,-44;0;0;0
26056;-17,-43;0;0;0
26057;-17,-42;0;0;0
26058;-17,-41;0;0;0
26059;-17,-40;0;0;0
26060;-17,-39;0;0;0
26061;-17,-38;0;0;0
26062;-17,-37;0;0;0
26063;-17,-36;0;0;0
26064;-17,-35;0;0;0
26065;-17,-34;0;0;0
26066;-17,-33;0;0;0
26067;-17,-32;0;0;0
26068;-17,-31;0;0;0
26069;-17,-30;0;0;0
26070;-17,-29;0;0;0
26071;-17,-28;0;0;0
26072;-17,-27;0;0;0
26073;-17,-26;0;0;0
26074;-17,-25;0;0;0
26075;-17,-24;0;0;0
26076;-17,-23;0;0;0
26077;-17,-22;0;0;0
26078;-17,-21;0;0;0
26079;-17,-20;0;0;0
26080;-17,-19;0;0;0
26081;-17,-18;0;0;0
26082;-17,-17;0;0;0
26083;-17,-16;0;0;0
26084;-17,-15;0;0;0
26085;-17,-14;0;0;0
26086;-17,-13;0;0;0
26087;-17,-12;0;0;0
26088;-17,-11;0;0;0
26089;-17,-10;0;0;0
26090;-17,-9;0;0;0
26091;-17,-8;0;0;0
26092;-17,-7;0;0;0
26093;-17,-6;0;0;0
26094;-17,-5;0;0;0
26095;-17,-4;0;0;0
26096;-17,-3;0;0;0
26097;-17,-2;0;0;0
26098;-17,-1;0;0;0
26099;-17,-0;0;0;0
26100;-17,0;0;0;0
26101;-17,1;0;0;0
26102;-17,2;0;0;0
26103;-17,3;0;0;0
26104;-17,4;0;0;0
26105;-17,5;0;0;0
26106;-17,6;0;0;0
26107;-17,7;0;0;0
26108;-17,8;0;0;0
26109;-17,9;0;0;0
26110;-17,10;0;0;0
26111;-17,11;0;0;0
26112;-17,12;0;0;0
26113;-17,13;0;0;0
26114;-17,14;0;0;0
26115;-17,15;0;0;0
26116;-17,16;0;0;0
26117;-17,17;0;0;0
26118;-17,18;0;0;0
26119;-17,19;0;0;0
26120;-17,20;0;0;0
26121;-17,21;0;0;0
26122;-17,22;0;0;0
26123;-17,23;0;0;0
26124;-17,24;0;0;0
26125;-17,25;0;0;0
26126;-17,26;0;0;0
26127;-17,27;0;0;0
26128;-17,28;0;0;0
26129;-17,29;0;0;0
26130;-17,30;0;0;0
26131;-17,31;0;0;0
26132;-17,32;0;0;0
26133;-17,33;0;0;0
26134;-17,34;0;0;0
26135;-17,35;0;0;0
26136;-17,36;0;0;0
26137;-17,37;0;0;0
26138;-17,38;0;0;0
26139;-17,39;0;0;0
26140;-17,40;0;0;0
26141;-17,41;0;0;0
26142;-17,42;0;0;0
26143;-17,43;0;0;0
26144;-17,44;0;0;0
26145;-17,45;0;0;0
26146;-17,46;0;0;0
26147;-17,47;0;0;0
26148;-17,48;0;0;0
26149;-17,49;0;0;0
26150;-17,50;0;0;0
26151;-17,51;0;0;0
26152;-17,52;0;0;0
26153;-17,53;0;0;0
26154;-17,54;0;0;0
26155;-17,55;0;0;0
26156;-17,56;0;0;0
26157;-17,57;0;0;0
26158;-17,58;0;0;0
26159;-17,59;0;0;0
26160;-17,60;0;0;0
26161;-17,61;0;0;0
26162;-17,62;0;0;0
26163;-17,63;0;0;0
26164;-17,64;0;0;0
26165;-17,65;0;0;0
26166;-17,66;0;0;0
26167;-17,67;0;0;0
26168;-17,68;0;0;0
26169;-17,69;0;0;0
26170;-17,70;0;0;0
26171;-17,71;0;0;0
26172;-17,72;0;0;0
26173;-17,73;0;0;0
26174;-17,74;0;0;0
26175;-17,75;0;0;0
26176;-17,76;0;0;0
26177;-17,77;0;0;0
26178;-17,78;0;0;0
26179;-17,79;0;0;0
26180;-17,80;0;0;0
26181;-17,81;0;0;0
26182;-17,82;0;0;0
26183;-17,83;0;0;0
26184;-17,84;0;0;0
26185;-17,85;0;0;0
26186;-17,86;0;0;0
26187;-17,87;0;0;0
26188;-17,88;0;0;0
26189;-17,89;0;0;0
26190;-17,90;0;0;0
26191;-17,91;0;0;0
26192;-17,92;0;0;0
26193;-17,93;0;0;0
26194;-17,94;0;0;0
26195;-17,95;0;0;0
26196;-17,96;0;0;0
26197;-17,97;0;0;0
26198;-17,98;0;0;0
26199;-17,99;0;0;0
26200;-17,100;0;0;0
26201;-17,101;0;0;0
26202;-17,102;0;0;0
26203;-17,103;0;0;0
26204;-17,104;0;0;0
26205;-17,105;0;0;0
26206;-17,106;0;0;0
26207;-17,107;0;0;0
26208;-17,108;0;0;0
26209;-17,109;0;0;0
26210;-17,110;0;0;0
26211;-17,111;0;0;0
26212;-17,112;0;0;0
26213;-17,113;0;0;0
26214;-17,114;0;0;0
26215;-17,115;0;0;0
26216;-17,116;0;0;0
26217;-17,117;0;0;0
26218;-17,118;0;0;0
26219;-17,119;0;0;0
26220;-17,120;0;0;0
26221;-17,121;0;0;0
26222;-17,122;0;0;0
26223;-17,123;0;0;0
26224;-17,124;0;0;0
26225;-17,125;0;0;0
26226;-17,126;0;0;0
26227;-17,127;0;0;0
26228;-17,128;0;0;0
26229;-17,129;0;0;0
26230;-17,130;0;0;0
26231;-17,131;0;0;0
26232;-17,132;0;0;0
26233;-17,133;0;0;0
26234;-17,134;0;0;0
26235;-17,135;0;0;0
26236;-17,136;0;0;0
26237;-17,137;0;0;0
26238;-17,138;0;0;0
26239;-17,139;0;0;0
26240;-17,140;0;0;0
26241;-17,141;0;0;0
26242;-17,142;0;0;0
26243;-17,143;0;0;0
26244;-17,144;0;0;0
26245;-17,145;0;0;0
26246;-17,146;0;0;0
26247;-17,147;0;0;0
26248;-17,148;0;0;0
26249;-17,149;0;0;0
26250;-17,150;0;0;0
26251;-17,151;0;0;0
26252;-17,152;0;0;0
26253;-17,153;0;0;0
26254;-17,154;0;0;0
26255;-17,155;0;0;0
26256;-17,156;0;0;0
26257;-17,157;0;0;0
26258;-17,158;0;0;0
26259;-17,159;0;0;0
26260;-17,160;0;0;0
26261;-17,161;0;0;0
26262;-17,162;0;0;0
26263;-17,163;0;0;0
26264;-17,164;0;0;0
26265;-17,165;0;0;0
26266;-17,166;0;0;0
26267;-17,167;0;0;0
26268;-17,168;0;0;0
26269;-17,169;0;0;0
26270;-17,170;0;0;0
26271;-17,171;0;0;0
26272;-17,172;0;0;0
26273;-17,173;0;0;0
26274;-17,174;0;0;0
26275;-17,175;0;0;0
26276;-17,176;0;0;0
26277;-17,177;0;0;0
26278;-17,178;0;0;0
26279;-17,179;0;0;0
26280;-16,-179;0;0;0
26281;-16,-178;0;0;0
26282;-16,-177;0;0;0
26283;-16,-176;0;0;0
26284;-16,-175;0;0;0
26285;-16,-174;0;0;0
26286;-16,-173;0;0;0
26287;-16,-172;0;0;0
26288;-16,-171;0;0;0
26289;-16,-170;0;0;0
26290;-16,-169;0;0;0
26291;-16,-168;0;0;0
26292;-16,-167;0;0;0
26293;-16,-166;0;0;0
26294;-16,-165;0;0;0
26295;-16,-164;0;0;0
26296;-16,-163;0;0;0
26297;-16,-162;0;0;0
26298;-16,-161;0;0;0
26299;-16,-160;0;0;0
26300;-16,-159;0;0;0
26301;-16,-158;0;0;0
26302;-16,-157;0;0;0
26303;-16,-156;0;0;0
26304;-16,-155;0;0;0
26305;-16,-154;0;0;0
26306;-16,-153;0;0;0
26307;-16,-152;0;0;0
26308;-16,-151;0;0;0
26309;-16,-150;0;0;0
26310;-16,-149;0;0;0
26311;-16,-148;0;0;0
26312;-16,-147;0;0;0
26313;-16,-146;0;0;0
26314;-16,-145;0;0;0
26315;-16,-144;0;0;0
26316;-16,-143;0;0;0
26317;-16,-142;0;0;0
26318;-16,-141;0;0;0
26319;-16,-140;0;0;0
26320;-16,-139;0;0;0
26321;-16,-138;0;0;0
26322;-16,-137;0;0;0
26323;-16,-136;0;0;0
26324;-16,-135;0;0;0
26325;-16,-134;0;0;0
26326;-16,-133;0;0;0
26327;-16,-132;0;0;0
26328;-16,-131;0;0;0
26329;-16,-130;0;0;0
26330;-16,-129;0;0;0
26331;-16,-128;0;0;0
26332;-16,-127;0;0;0
26333;-16,-126;0;0;0
26334;-16,-125;0;0;0
26335;-16,-124;0;0;0
26336;-16,-123;0;0;0
26337;-16,-122;0;0;0
26338;-16,-121;0;0;0
26339;-16,-120;0;0;0
26340;-16,-119;0;0;0
26341;-16,-118;0;0;0
26342;-16,-117;0;0;0
26343;-16,-116;0;0;0
26344;-16,-115;0;0;0
26345;-16,-114;0;0;0
26346;-16,-113;0;0;0
26347;-16,-112;0;0;0
26348;-16,-111;0;0;0
26349;-16,-110;0;0;0
26350;-16,-109;0;0;0
26351;-16,-108;0;0;0
26352;-16,-107;0;0;0
26353;-16,-106;0;0;0
26354;-16,-105;0;0;0
26355;-16,-104;0;0;0
26356;-16,-103;0;0;0
26357;-16,-102;0;0;0
26358;-16,-101;0;0;0
26359;-16,-100;0;0;0
26360;-16,-99;0;0;0
26361;-16,-98;0;0;0
26362;-16,-97;0;0;0
26363;-16,-96;0;0;0
26364;-16,-95;0;0;0
26365;-16,-94;0;0;0
26366;-16,-93;0;0;0
26367;-16,-92;0;0;0
26368;-16,-91;0;0;0
26369;-16,-90;0;0;0
26370;-16,-89;0;0;0
26371;-16,-88;0;0;0
26372;-16,-87;0;0;0
26373;-16,-86;0;0;0
26374;-16,-85;0;0;0
26375;-16,-84;0;0;0
26376;-16,-83;0;0;0
26377;-16,-82;0;0;0
26378;-16,-81;0;0;0
26379;-16,-80;0;0;0
26380;-16,-79;0;0;0
26381;-16,-78;0;0;0
26382;-16,-77;0;0;0
26383;-16,-76;0;0;0
26384;-16,-75;0;0;0
26385;-16,-74;0;0;0
26386;-16,-73;0;0;0
26387;-16,-72;0;0;0
26388;-16,-71;0;0;0
26389;-16,-70;0;0;0
26390;-16,-69;0;0;0
26391;-16,-68;0;0;0
26392;-16,-67;0;0;0
26393;-16,-66;0;0;0
26394;-16,-65;0;0;0
26395;-16,-64;0;0;0
26396;-16,-63;0;0;0
26397;-16,-62;0;0;0
26398;-16,-61;0;0;0
26399;-16,-60;0;0;0
26400;-16,-59;0;0;0
26401;-16,-58;0;0;0
26402;-16,-57;0;0;0
26403;-16,-56;0;0;0
26404;-16,-55;0;0;0
26405;-16,-54;0;0;0
26406;-16,-53;0;0;0
26407;-16,-52;0;0;0
26408;-16,-51;0;0;0
26409;-16,-50;0;0;0
26410;-16,-49;0;0;0
26411;-16,-48;0;0;0
26412;-16,-47;0;0;0
26413;-16,-46;0;0;0
26414;-16,-45;0;0;0
26415;-16,-44;0;0;0
26416;-16,-43;0;0;0
26417;-16,-42;0;0;0
26418;-16,-41;0;0;0
26419;-16,-40;0;0;0
26420;-16,-39;0;0;0
26421;-16,-38;0;0;0
26422;-16,-37;0;0;0
26423;-16,-36;0;0;0
26424;-16,-35;0;0;0
26425;-16,-34;0;0;0
26426;-16,-33;0;0;0
26427;-16,-32;0;0;0
26428;-16,-31;0;0;0
26429;-16,-30;0;0;0
26430;-16,-29;0;0;0
26431;-16,-28;0;0;0
26432;-16,-27;0;0;0
26433;-16,-26;0;0;0
26434;-16,-25;0;0;0
26435;-16,-24;0;0;0
26436;-16,-23;0;0;0
26437;-16,-22;0;0;0
26438;-16,-21;0;0;0
26439;-16,-20;0;0;0
26440;-16,-19;0;0;0
26441;-16,-18;0;0;0
26442;-16,-17;0;0;0
26443;-16,-16;0;0;0
26444;-16,-15;0;0;0
26445;-16,-14;0;0;0
26446;-16,-13;0;0;0
26447;-16,-12;0;0;0
26448;-16,-11;0;0;0
26449;-16,-10;0;0;0
26450;-16,-9;0;0;0
26451;-16,-8;0;0;0
26452;-16,-7;0;0;0
26453;-16,-6;0;0;0
26454;-16,-5;0;0;0
26455;-16,-4;0;0;0
26456;-16,-3;0;0;0
26457;-16,-2;0;0;0
26458;-16,-1;0;0;0
26459;-16,-0;0;0;0
26460;-16,0;0;0;0
26461;-16,1;0;0;0
26462;-16,2;0;0;0
26463;-16,3;0;0;0
26464;-16,4;0;0;0
26465;-16,5;0;0;0
26466;-16,6;0;0;0
26467;-16,7;0;0;0
26468;-16,8;0;0;0
26469;-16,9;0;0;0
26470;-16,10;0;0;0
26471;-16,11;0;0;0
26472;-16,12;0;0;0
26473;-16,13;0;0;0
26474;-16,14;0;0;0
26475;-16,15;0;0;0
26476;-16,16;0;0;0
26477;-16,17;0;0;0
26478;-16,18;0;0;0
26479;-16,19;0;0;0
26480;-16,20;0;0;0
26481;-16,21;0;0;0
26482;-16,22;0;0;0
26483;-16,23;0;0;0
26484;-16,24;0;0;0
26485;-16,25;0;0;0
26486;-16,26;0;0;0
26487;-16,27;0;0;0
26488;-16,28;0;0;0
26489;-16,29;0;0;0
26490;-16,30;0;0;0
26491;-16,31;0;0;0
26492;-16,32;0;0;0
26493;-16,33;0;0;0
26494;-16,34;0;0;0
26495;-16,35;0;0;0
26496;-16,36;0;0;0
26497;-16,37;0;0;0
26498;-16,38;0;0;0
26499;-16,39;0;0;0
26500;-16,40;0;0;0
26501;-16,41;0;0;0
26502;-16,42;0;0;0
26503;-16,43;0;0;0
26504;-16,44;0;0;0
26505;-16,45;0;0;0
26506;-16,46;0;0;0
26507;-16,47;0;0;0
26508;-16,48;0;0;0
26509;-16,49;0;0;0
26510;-16,50;0;0;0
26511;-16,51;0;0;0
26512;-16,52;0;0;0
26513;-16,53;0;0;0
26514;-16,54;0;0;0
26515;-16,55;0;0;0
26516;-16,56;0;0;0
26517;-16,57;0;0;0
26518;-16,58;0;0;0
26519;-16,59;0;0;0
26520;-16,60;0;0;0
26521;-16,61;0;0;0
26522;-16,62;0;0;0
26523;-16,63;0;0;0
26524;-16,64;0;0;0
26525;-16,65;0;0;0
26526;-16,66;0;0;0
26527;-16,67;0;0;0
26528;-16,68;0;0;0
26529;-16,69;0;0;0
26530;-16,70;0;0;0
26531;-16,71;0;0;0
26532;-16,72;0;0;0
26533;-16,73;0;0;0
26534;-16,74;0;0;0
26535;-16,75;0;0;0
26536;-16,76;0;0;0
26537;-16,77;0;0;0
26538;-16,78;0;0;0
26539;-16,79;0;0;0
26540;-16,80;0;0;0
26541;-16,81;0;0;0
26542;-16,82;0;0;0
26543;-16,83;0;0;0
26544;-16,84;0;0;0
26545;-16,85;0;0;0
26546;-16,86;0;0;0
26547;-16,87;0;0;0
26548;-16,88;0;0;0
26549;-16,89;0;0;0
26550;-16,90;0;0;0
26551;-16,91;0;0;0
26552;-16,92;0;0;0
26553;-16,93;0;0;0
26554;-16,94;0;0;0
26555;-16,95;0;0;0
26556;-16,96;0;0;0
26557;-16,97;0;0;0
26558;-16,98;0;0;0
26559;-16,99;0;0;0
26560;-16,100;0;0;0
26561;-16,101;0;0;0
26562;-16,102;0;0;0
26563;-16,103;0;0;0
26564;-16,104;0;0;0
26565;-16,105;0;0;0
26566;-16,106;0;0;0
26567;-16,107;0;0;0
26568;-16,108;0;0;0
26569;-16,109;0;0;0
26570;-16,110;0;0;0
26571;-16,111;0;0;0
26572;-16,112;0;0;0
26573;-16,113;0;0;0
26574;-16,114;0;0;0
26575;-16,115;0;0;0
26576;-16,116;0;0;0
26577;-16,117;0;0;0
26578;-16,118;0;0;0
26579;-16,119;0;0;0
26580;-16,120;0;0;0
26581;-16,121;0;0;0
26582;-16,122;0;0;0
26583;-16,123;0;0;0
26584;-16,124;0;0;0
26585;-16,125;0;0;0
26586;-16,126;0;0;0
26587;-16,127;0;0;0
26588;-16,128;0;0;0
26589;-16,129;0;0;0
26590;-16,130;0;0;0
26591;-16,131;0;0;0
26592;-16,132;0;0;0
26593;-16,133;0;0;0
26594;-16,134;0;0;0
26595;-16,135;0;0;0
26596;-16,136;0;0;0
26597;-16,137;0;0;0
26598;-16,138;0;0;0
26599;-16,139;0;0;0
26600;-16,140;0;0;0
26601;-16,141;0;0;0
26602;-16,142;0;0;0
26603;-16,143;0;0;0
26604;-16,144;0;0;0
26605;-16,145;0;0;0
26606;-16,146;0;0;0
26607;-16,147;0;0;0
26608;-16,148;0;0;0
26609;-16,149;0;0;0
26610;-16,150;0;0;0
26611;-16,151;0;0;0
26612;-16,152;0;0;0
26613;-16,153;0;0;0
26614;-16,154;0;0;0
26615;-16,155;0;0;0
26616;-16,156;0;0;0
26617;-16,157;0;0;0
26618;-16,158;0;0;0
26619;-16,159;0;0;0
26620;-16,160;0;0;0
26621;-16,161;0;0;0
26622;-16,162;0;0;0
26623;-16,163;0;0;0
26624;-16,164;0;0;0
26625;-16,165;0;0;0
26626;-16,166;0;0;0
26627;-16,167;0;0;0
26628;-16,168;0;0;0
26629;-16,169;0;0;0
26630;-16,170;0;0;0
26631;-16,171;0;0;0
26632;-16,172;0;0;0
26633;-16,173;0;0;0
26634;-16,174;0;0;0
26635;-16,175;0;0;0
26636;-16,176;0;0;0
26637;-16,177;0;0;0
26638;-16,178;0;0;0
26639;-16,179;0;0;0
26640;-15,-179;0;0;0
26641;-15,-178;0;0;0
26642;-15,-177;0;0;0
26643;-15,-176;0;0;0
26644;-15,-175;0;0;0
26645;-15,-174;0;0;0
26646;-15,-173;0;0;0
26647;-15,-172;0;0;0
26648;-15,-171;0;0;0
26649;-15,-170;0;0;0
26650;-15,-169;0;0;0
26651;-15,-168;0;0;0
26652;-15,-167;0;0;0
26653;-15,-166;0;0;0
26654;-15,-165;0;0;0
26655;-15,-164;0;0;0
26656;-15,-163;0;0;0
26657;-15,-162;0;0;0
26658;-15,-161;0;0;0
26659;-15,-160;0;0;0
26660;-15,-159;0;0;0
26661;-15,-158;0;0;0
26662;-15,-157;0;0;0
26663;-15,-156;0;0;0
26664;-15,-155;0;0;0
26665;-15,-154;0;0;0
26666;-15,-153;0;0;0
26667;-15,-152;0;0;0
26668;-15,-151;0;0;0
26669;-15,-150;0;0;0
26670;-15,-149;0;0;0
26671;-15,-148;0;0;0
26672;-15,-147;0;0;0
26673;-15,-146;0;0;0
26674;-15,-145;0;0;0
26675;-15,-144;0;0;0
26676;-15,-143;0;0;0
26677;-15,-142;0;0;0
26678;-15,-141;0;0;0
26679;-15,-140;0;0;0
26680;-15,-139;0;0;0
26681;-15,-138;0;0;0
26682;-15,-137;0;0;0
26683;-15,-136;0;0;0
26684;-15,-135;0;0;0
26685;-15,-134;0;0;0
26686;-15,-133;0;0;0
26687;-15,-132;0;0;0
26688;-15,-131;0;0;0
26689;-15,-130;0;0;0
26690;-15,-129;0;0;0
26691;-15,-128;0;0;0
26692;-15,-127;0;0;0
26693;-15,-126;0;0;0
26694;-15,-125;0;0;0
26695;-15,-124;0;0;0
26696;-15,-123;0;0;0
26697;-15,-122;0;0;0
26698;-15,-121;0;0;0
26699;-15,-120;0;0;0
26700;-15,-119;0;0;0
26701;-15,-118;0;0;0
26702;-15,-117;0;0;0
26703;-15,-116;0;0;0
26704;-15,-115;0;0;0
26705;-15,-114;0;0;0
26706;-15,-113;0;0;0
26707;-15,-112;0;0;0
26708;-15,-111;0;0;0
26709;-15,-110;0;0;0
26710;-15,-109;0;0;0
26711;-15,-108;0;0;0
26712;-15,-107;0;0;0
26713;-15,-106;0;0;0
26714;-15,-105;0;0;0
26715;-15,-104;0;0;0
26716;-15,-103;0;0;0
26717;-15,-102;0;0;0
26718;-15,-101;0;0;0
